序號,答案
20240628122009,221.05
20240628123009,165.61
20240628124009,126.73
20240628125009,93.6
20240628130009,67.27
20240628131009,46.73
20240628132009,22.09
20240628133009,3.45
20240628134009,23.44
20240628135009,3.69
20240628140009,404.84
20240628141009,101.15
20240628142009,67.18
20240628143009,60.22
20240628144009,48.0
20240628145009,38.85
20240628150009,26.53
20240628151009,15.03
20240628152009,6.8
20240628153009,0.19
20240628154009,5.38
20240628155009,8.91
20240628160009,11.76
20240628161009,14.62
20240628162009,17.87
20240628163009,21.36
20240628164009,25.84
20240628165009,30.67
20240717090009,8.31
20240717091009,182.01
20240717092009,257.47
20240717093009,351.31
20240717094009,446.71
20240717095009,529.24
20240717100009,583.99
20240717101009,629.03
20240717102009,662.46
20240717103009,674.24
20240717104009,643.6
20240717105009,462.41
20240717110009,343.71
20240717111009,425.38
20240717112009,426.07
20240717113009,428.4
20240717114009,417.3
20240717115009,382.52
20240717120009,327.18
20240717121009,269.82
20240717122009,210.91
20240717123009,156.76
20240717124009,121.62
20240717125009,91.69
20240717130009,67.27
20240717131009,46.73
20240717132009,22.09
20240717133009,3.45
20240717134009,23.44
20240717135009,3.69
20240717140009,404.84
20240717141009,101.15
20240717142009,67.18
20240717143009,60.22
20240717144009,48.0
20240717145009,38.85
20240717150009,26.53
20240717151009,15.03
20240717152009,6.8
20240717153009,0.19
20240717154009,5.38
20240717155009,8.91
20240717160009,11.76
20240717161009,14.62
20240717162009,17.87
20240717163009,21.36
20240717164009,25.84
20240717165009,30.67
20240316090010,332.17
20240316091010,227.92
20240316092010,241.12
20240316093010,274.59
20240316094010,331.0
20240316095010,381.94
20240316100010,424.18
20240316101010,452.46
20240316102010,453.13
20240316103010,413.92
20240316104010,335.26
20240316105010,223.11
20240316110010,336.67
20240316111010,340.04
20240316112010,341.35
20240316113010,339.67
20240316114010,324.24
20240316115010,289.4
20240316120010,246.17
20240316121010,201.86
20240316122010,161.54
20240316123010,124.25
20240316124010,86.51
20240316125010,46.76
20240316130010,7.7
20240316131010,30.27
20240316132010,78.61
20240316133010,129.62
20240316134010,153.23
20240316135010,100.95
20240316140010,93.76
20240316141010,103.83
20240316142010,81.43
20240316143010,51.77
20240316144010,25.88
20240316145010,9.62
20240316150010,1.24
20240316151010,7.98
20240316152010,11.01
20240316153010,11.96
20240316154010,12.16
20240316155010,12.22
20240316160010,13.0
20240316161010,14.43
20240316162010,16.33
20240316163010,18.1
20240316164010,19.98
20240316165010,22.03
20240324090010,452.05
20240324091010,256.5
20240324092010,261.0
20240324093010,290.98
20240324094010,341.05
20240324095010,383.09
20240324100010,424.18
20240324101010,452.46
20240324102010,453.13
20240324103010,413.92
20240324104010,335.26
20240324105010,223.11
20240324110010,336.77
20240324111010,339.95
20240324112010,340.95
20240324113010,339.35
20240324114010,323.76
20240324115010,289.22
20240324120010,245.92
20240324121010,201.63
20240324122010,161.37
20240324123010,124.14
20240324124010,86.3
20240324125010,46.64
20240324130010,7.7
20240324131010,30.27
20240324132010,78.61
20240324133010,129.62
20240324134010,153.23
20240324135010,100.95
20240324140010,93.76
20240324141010,103.83
20240324142010,81.43
20240324143010,51.77
20240324144010,25.88
20240324145010,9.62
20240324150010,1.24
20240324151010,7.98
20240324152010,11.01
20240324153010,11.96
20240324154010,12.16
20240324155010,12.22
20240324160010,13.0
20240324161010,14.43
20240324162010,16.33
20240324163010,18.1
20240324164010,19.98
20240324165010,22.03
20240412090010,387.42
20240412091010,287.64
20240412092010,280.17
20240412093010,292.91
20240412094010,340.45
20240412095010,388.1
20240412100010,424.18
20240412101010,452.46
20240412102010,453.13
20240412103010,413.92
20240412104010,335.26
20240412105010,223.11
20240412110010,354.66
20240412111010,354.52
20240412112010,352.5
20240412113010,348.38
20240412114010,330.84
20240412115010,294.37
20240412120010,249.23
20240412121010,203.67
20240412122010,162.55
20240412123010,124.81
20240412124010,86.81
20240412125010,46.89
20240412130010,7.7
20240412131010,30.27
20240412132010,78.61
20240412133010,129.62
20240412134010,153.23
20240412135010,100.95
20240412140010,93.76
20240412141010,103.83
20240412142010,81.43
20240412143010,51.77
20240412144010,25.88
20240412145010,9.62
20240412150010,1.24
20240412151010,7.98
20240412152010,11.01
20240412153010,11.96
20240412154010,12.16
20240412155010,12.22
20240412160010,13.0
20240412161010,14.43
20240412162010,16.33
20240412163010,18.1
20240412164010,19.98
20240412165010,22.03
20240419090010,123.0
20240419091010,156.26
20240419092010,198.89
20240419093010,251.39
20240419094010,320.91
20240419095010,380.59
20240419100010,424.18
20240419101010,452.46
20240419102010,453.13
20240419103010,413.92
20240419104010,335.26
20240419105010,223.11
20240419110010,327.49
20240419111010,333.31
20240419112010,336.3
20240419113010,335.98
20240419114010,321.56
20240419115010,287.69
20240419120010,245.06
20240419121010,201.17
20240419122010,161.17
20240419123010,124.08
20240419124010,86.41
20240419125010,46.73
20240419130010,7.7
20240419131010,30.27
20240419132010,78.61
20240419133010,129.62
20240419134010,153.23
20240419135010,100.95
20240419140010,93.76
20240419141010,103.83
20240419142010,81.43
20240419143010,51.77
20240419144010,25.88
20240419145010,9.62
20240419150010,1.24
20240419151010,7.98
20240419152010,11.01
20240419153010,11.96
20240419154010,12.16
20240419155010,12.22
20240419160010,13.0
20240419161010,14.43
20240419162010,16.33
20240419163010,18.1
20240419164010,19.98
20240419165010,22.03
20240515090010,311.46
20240515091010,193.32
20240515092010,180.34
20240515093010,194.71
20240515094010,240.7
20240515095010,331.54
20240515100010,424.18
20240515101010,452.46
20240515102010,453.13
20240515103010,413.92
20240515104010,335.26
20240515105010,223.11
20240515110010,294.91
20240515111010,298.59
20240515112010,302.27
20240515113010,304.62
20240515114010,293.11
20240515115010,263.89
20240515120010,226.39
20240515121010,186.09
20240515122010,151.03
20240515123010,118.31
20240515124010,83.1
20240515125010,45.48
20240515130010,7.7
20240515131010,30.27
20240515132010,78.61
20240515133010,129.62
20240515134010,153.23
20240515135010,100.95
20240515140010,93.76
20240515141010,103.83
20240515142010,81.43
20240515143010,51.77
20240515144010,25.88
20240515145010,9.62
20240515150010,1.24
20240515151010,7.98
20240515152010,11.01
20240515153010,11.96
20240515154010,12.16
20240515155010,12.22
20240515160010,13.0
20240515161010,14.43
20240515162010,16.33
20240515163010,18.1
20240515164010,19.98
20240515165010,22.03
20240526090010,225.15
20240526091010,211.46
20240526092010,232.3
20240526093010,267.95
20240526094010,328.65
20240526095010,383.17
20240526100010,424.18
20240526101010,452.46
20240526102010,453.13
20240526103010,413.92
20240526104010,335.26
20240526105010,223.11
20240526110010,344.22
20240526111010,346.33
20240526112010,346.57
20240526113010,343.99
20240526114010,327.63
20240526115010,292.19
20240526120010,248.0
20240526121010,203.05
20240526122010,162.26
20240526123010,124.7
20240526124010,86.76
20240526125010,46.85
20240526130010,7.7
20240526131010,30.27
20240526132010,78.61
20240526133010,129.62
20240526134010,153.23
20240526135010,100.95
20240526140010,93.76
20240526141010,103.83
20240526142010,81.43
20240526143010,51.77
20240526144010,25.88
20240526145010,9.62
20240526150010,1.24
20240526151010,7.98
20240526152010,11.01
20240526153010,11.96
20240526154010,12.16
20240526155010,12.22
20240526160010,13.0
20240526161010,14.43
20240526162010,16.33
20240526163010,18.1
20240526164010,19.98
20240526165010,22.03
20240617090010,71.34
20240617091010,44.39
20240617092010,83.0
20240617093010,172.0
20240617094010,257.46
20240617095010,341.82
20240617100010,424.18
20240617101010,452.46
20240617102010,453.13
20240617103010,413.92
20240617104010,335.26
20240617105010,223.11
20240617110010,233.21
20240617111010,246.96
20240617112010,262.99
20240617113010,277.21
20240617114010,277.02
20240617115010,259.16
20240617120010,228.3
20240617121010,190.92
20240617122010,154.66
20240617123010,120.08
20240617124010,84.12
20240617125010,45.75
20240617130010,7.7
20240617131010,30.27
20240617132010,78.61
20240617133010,129.62
20240617134010,153.23
20240617135010,100.95
20240617140010,93.76
20240617141010,103.83
20240617142010,81.43
20240617143010,51.77
20240617144010,25.88
20240617145010,9.62
20240617150010,1.24
20240617151010,7.98
20240617152010,11.01
20240617153010,11.96
20240617154010,12.16
20240617155010,12.22
20240617160010,13.0
20240617161010,14.43
20240617162010,16.33
20240617163010,18.1
20240617164010,19.98
20240617165010,22.03
20240630090010,690.54
20240630091010,399.29
20240630092010,328.88
20240630093010,311.75
20240630094010,310.62
20240630095010,352.73
20240630100010,424.18
20240630101010,452.46
20240630102010,453.13
20240630103010,413.92
20240630104010,335.26
20240630105010,223.11
20240630110010,362.84
20240630111010,361.08
20240630112010,357.68
20240630113010,352.05
20240630114010,333.31
20240630115010,295.81
20240630120010,249.75
20240630121010,202.68
20240630122010,159.24
20240630123010,121.97
20240630124010,84.82
20240630125010,45.69
20240630130010,7.7
20240630131010,30.27
20240630132010,78.61
20240630133010,129.62
20240630134010,153.23
20240630135010,100.95
20240630140010,93.76
20240630141010,103.83
20240630142010,81.43
20240630143010,51.77
20240630144010,25.88
20240630145010,9.62
20240630150010,1.24
20240630151010,7.98
20240630152010,11.01
20240630153010,11.96
20240630154010,12.16
20240630155010,12.22
20240630160010,13.0
20240630161010,14.43
20240630162010,16.33
20240630163010,18.1
20240630164010,19.98
20240630165010,22.03
20240714090010,226.41
20240714091010,265.45
20240714092010,178.16
20240714093010,94.2
20240714094010,21.25
20240714095010,190.53
20240714100010,424.18
20240714101010,452.46
20240714102010,453.13
20240714103010,413.92
20240714104010,335.26
20240714105010,223.11
20240714110010,42.27
20240714111010,67.18
20240714112010,97.3
20240714113010,127.36
20240714114010,148.87
20240714115010,157.25
20240714120010,153.93
20240714121010,139.51
20240714122010,121.29
20240714123010,99.32
20240714124010,72.94
20240714125010,41.11
20240714130010,7.7
20240714131010,30.27
20240714132010,78.61
20240714133010,129.62
20240714134010,153.23
20240714135010,100.95
20240714140010,93.76
20240714141010,103.83
20240714142010,81.43
20240714143010,51.77
20240714144010,25.88
20240714145010,9.62
20240714150010,1.24
20240714151010,7.98
20240714152010,11.01
20240714153010,11.96
20240714154010,12.16
20240714155010,12.22
20240714160010,13.0
20240714161010,14.43
20240714162010,16.33
20240714163010,18.1
20240714164010,19.98
20240714165010,22.03
20240718090010,395.28
20240718091010,424.14
20240718092010,320.26
20240718093010,204.76
20240718094010,54.06
20240718095010,114.49
20240718100010,424.18
20240718101010,452.46
20240718102010,453.13
20240718103010,413.92
20240718104010,335.26
20240718105010,223.11
20240718110010,15.52
20240718111010,5.18
20240718112010,41.69
20240718113010,78.66
20240718114010,105.02
20240718115010,122.51
20240718120010,127.12
20240718121010,123.18
20240718122010,108.53
20240718123010,89.91
20240718124010,66.86
20240718125010,38.55
20240718130010,7.7
20240718131010,30.27
20240718132010,78.61
20240718133010,129.62
20240718134010,153.23
20240718135010,100.95
20240718140010,93.76
20240718141010,103.83
20240718142010,81.43
20240718143010,51.77
20240718144010,25.88
20240718145010,9.62
20240718150010,1.24
20240718151010,7.98
20240718152010,11.01
20240718153010,11.96
20240718154010,12.16
20240718155010,12.22
20240718160010,13.0
20240718161010,14.43
20240718162010,16.33
20240718163010,18.1
20240718164010,19.98
20240718165010,22.03
20240720090010,480.81
20240720091010,465.83
20240720092010,354.18
20240720093010,200.53
20240720094010,51.64
20240720095010,125.66
20240720100010,424.18
20240720101010,452.46
20240720102010,453.13
20240720103010,413.92
20240720104010,335.26
20240720105010,223.11
20240720110010,38.2
20240720111010,9.98
20240720112010,30.1
20240720113010,66.93
20240720114010,96.04
20240720115010,116.85
20240720120010,128.63
20240720121010,124.11
20240720122010,109.14
20240720123010,90.97
20240720124010,67.77
20240720125010,38.67
20240720130010,7.7
20240720131010,30.27
20240720132010,78.61
20240720133010,129.62
20240720134010,153.23
20240720135010,100.95
20240720140010,93.76
20240720141010,103.83
20240720142010,81.43
20240720143010,51.77
20240720144010,25.88
20240720145010,9.62
20240720150010,1.24
20240720151010,7.98
20240720152010,11.01
20240720153010,11.96
20240720154010,12.16
20240720155010,12.22
20240720160010,13.0
20240720161010,14.43
20240720162010,16.33
20240720163010,18.1
20240720164010,19.98
20240720165010,22.03
20240322090011,78.85
20240322091011,65.43
20240322092011,72.32
20240322093011,75.25
20240322094011,89.14
20240322095011,99.49
20240322100011,84.96
20240322101011,133.97
20240322102011,199.33
20240322103011,275.96
20240322104011,310.79
20240322105011,236.86
20240322110011,102.44
20240322111011,111.66
20240322112011,115.35
20240322113011,116.74
20240322114011,114.46
20240322115011,107.52
20240322120011,95.33
20240322121011,80.67
20240322122011,65.18
20240322123011,47.6
20240322124011,26.5
20240322125011,2.78
20240322130011,39.46
20240322131011,84.46
20240322132011,142.66
20240322133011,232.53
20240322134011,346.93
20240322135011,406.27
20240322140011,328.88
20240322141011,312.02
20240322142011,291.75
20240322143011,273.66
20240322144011,254.55
20240322145011,225.94
20240322150011,201.42
20240322151011,183.9
20240322152011,170.07
20240322153011,159.32
20240322154011,151.82
20240322155011,144.91
20240322160011,137.75
20240322161011,131.85
20240322162011,127.99
20240322163011,126.31
20240322164011,126.64
20240322165011,128.62
20240327090011,32.54
20240327091011,68.04
20240327092011,88.16
20240327093011,84.7
20240327094011,94.69
20240327095011,94.23
20240327100011,84.96
20240327101011,133.97
20240327102011,199.33
20240327103011,275.96
20240327104011,310.79
20240327105011,236.86
20240327110011,93.41
20240327111011,101.87
20240327112011,105.57
20240327113011,107.33
20240327114011,105.9
20240327115011,99.68
20240327120011,88.94
20240327121011,75.94
20240327122011,62.3
20240327123011,46.08
20240327124011,25.77
20240327125011,3.0
20240327130011,39.46
20240327131011,84.46
20240327132011,142.66
20240327133011,232.53
20240327134011,346.93
20240327135011,406.27
20240327140011,328.88
20240327141011,312.02
20240327142011,291.75
20240327143011,273.66
20240327144011,254.55
20240327145011,225.94
20240327150011,201.42
20240327151011,183.9
20240327152011,170.07
20240327153011,159.32
20240327154011,151.82
20240327155011,144.91
20240327160011,137.75
20240327161011,131.85
20240327162011,127.99
20240327163011,126.31
20240327164011,126.64
20240327165011,128.62
20240413090011,71.13
20240413091011,75.38
20240413092011,54.03
20240413093011,17.61
